User ID,Name,Rank,Elo,Tier,Avatar,ended_time,axie_1,axie_2,axie_3,vstar,axie_1_rune,axie_2_rune,axie_3_rune,axie_1_eyes_charm,axie_1_mouth_charm,axie_1_ears_charm,axie_1_horn_charm,axie_1_back_charm,axie_1_tail_charm,axie_2_eyes_charm,axie_2_mouth_charm,axie_2_ears_charm,axie_2_horn_charm,axie_2_back_charm,axie_2_tail_charm,axie_3_eyes_charm,axie_3_mouth_charm,axie_3_ears_charm,axie_3_horn_charm,axie_3_back_charm,axie_3_tail_charm,Axie 1 Eyes Part ID,Axie 1 Ears Part ID,Axie 1 Horn Part ID,Axie 1 Back Part ID,Axie 1 Mouth Part ID,Axie 1 Tail Part ID,Axie 1 Class,Axie 2 Eyes Part ID,Axie 2 Ears Part ID,Axie 2 Horn Part ID,Axie 2 Back Part ID,Axie 2 Mouth Part ID,Axie 2 Tail Part ID,Axie 2 Class,Axie 3 Eyes Part ID,Axie 3 Ears Part ID,Axie 3 Horn Part ID,Axie 3 Back Part ID,Axie 3 Mouth Part ID,Axie 3 Tail Part ID,Axie 3 Class,Comp
1ed8fea3-04a9-67d3-bc4b-2cfaf29ebcab,リーマン ! !   A-egg,26,Bear,1,shy;s8_serpentwood,2024-07-31 08:20:19,11938779,12006392,11681457,1140,rune_mech_4012_s9_nondec,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nondec,,,ecard_bug_4011_s9_nft,ecard_neutral_4013_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_2017_s9_nft,ecard_bird_3012_s9_nft,ecard_neutral_2010_s9_nondec,,ecard_bird_2012_s9,ecard_bird_3012_s9_nft,ecard_bird_3012_s9_nondec,,ecard_neutral_2017_s9_nft,ecard_neutral_3015_s9_nft,ecard_neutral_4014_s9_nondec,ecard_neutral_1003,ecard_neutral_3015_s9_nft,Bookworm,Earwing,Tri Feather,Cute Bunny,Wing Horn,Cloud,Mech,Lucas,Innocent Lamb,Cupid,Hungry Bird,Wing Horn,Cloud,Bird,Clear,Confident,Earwing,Wing Horn,Tri Feather,Granma's Fan,Dusk,Feather
1ec9eb6f-4702-677d-a60c-5b43771e8057,Taylor Swift,27,Bear,1,ragnarok_poring;silver_s1,2024-07-31 21:28:40,12017465,11988733,11999477,1140,rune_dusk_4010_s9_nft,rune_neutral_4011_s9_nft,rune_reptile_4011_s9_nondec,ecard_reptile_3010_s9_nondec,ecard_plant_2011_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_2018_s9,ecard_neutral_3015_s9_nondec,,ecard_reptile_machito_1,ecard_neutral_3015_s9_nondec,ecard_reptile_2011_s9_nft,ecard_plant_3011_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_1001,ecard_reptile_machito_1,ecard_plant_2011_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nft,ecard_neutral_3015_s9_nondec,,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Dusk,Gecko,Friezard,Green Thorns,Silence Whisper,Strawberry Shortcake,Cottontail,Reptile,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Reptile,Poison
1ecfcf9c-9376-6a9c-9777-e3d10a61b98a,Yos3f,28,Bear,1,s6_light_halloween_venoki;bronze_s3,2024-08-01 00:00:03,12009644,12006399,12007140,1130,rune_bird_3011_s9_nft,rune_bird_4010_s9_nft,rune_mech_4012_s9_nondec,ecard_bird_4012_s9_nft,,,ecard_bird_4012_s9_nondec,ecard_bird_3013_s9_nondec,ecard_bird_3011_s9_nondec,ecard_bird_3012_s9_nondec,,ecard_neutral_2010_s9,ecard_bird_momo_1,ecard_bird_2012_s9,ecard_bird_3012_s9,,,ecard_neutral_2025_s9,ecard_bird_4012_s9_nondec,ecard_bird_3013_s9,ecard_bird_3011_s9_nondec,Lucas,Pink Cheek,Tri Feather,Doubletalk,Feather Spear,Feather Fan,Bird,Lucas,Innocent Lamb,Tri Feather,Doubletalk,Feather Spear,Cloud,Bird,Topaz,Pink Cheek,Tri Feather,Doubletalk,Feather Spear,Feather Fan,Mech,Feather
1ec9eb6f-4fe2-6703-a60c-8c9152748f8a,Neo_O,29,Bear,1,machito_20000_s9;s9_goldenwood,2024-07-31 21:17:09,12035511,12023504,12032244,1130,rune_neutral_4011_s9_nft,rune_plant_4011_s9_nft,rune_dusk_4012_s9_nft,,,ecard_neutral_2015_s9_nondec,ecard_neutral_2017_s9_nft,ecard_plant_4010_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_1010_s9,ecard_plant_4010_s9_nft,,ecard_neutral_4013_s9_nondec,ecard_plant_4010_s9_nft,ecard_neutral_2010_s9_nondec,ecard_reptile_3013_s9_nondec,ecard_plant_3010_s9_nft,ecard_neutral_2015_s9_nondec,,,ecard_neutral_2015_s9_nondec,Tricky,Silence Whisper,Innocent Lamb,Rose Bud,Turnip,Snake Jar,Mech,Cucumber Slice,Silence Whisper,Innocent Lamb,Strawberry Shortcake,Turnip,Cottontail,Plant,Tricky,Silence Whisper,Innocent Lamb,Leaf Bug,Turnip,Snake Jar,Dusk,Healing
1ec9eb6f-4b7c-610c-a60c-6e692732e060,Hadetneet,30,Bear,2,ragnarok_drops;ena_postseason_6,2024-07-31 14:40:09,11967795,12004908,11710276,1120,rune_bird_3011_s9,rune_bird_4010_s9_nondec,rune_mech_4012_s9_nft,,ecard_neutral_1010_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_4013_s9_nondec,ecard_bird_3013_s9,ecard_neutral_3015_s9,,ecard_neutral_2010_s9_nondec,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nft,ecard_bird_3012_s9_nondec,,ecard_reptile_2011_s9_nondec,ecard_bug_4011_s9_nondec,ecard_bird_3011_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_3015_s9_nondec,Sleepless,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu,Bird,Little Peas,Innocent Lamb,Tri Feather,Hungry Bird,Wing Horn,Cloud,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Mech,Feather
1ed4bedd-9e0c-66bf-9ac3-ef1724101053,TIKA | AXF BR,31,Bear,2,xmas_tripp_2023;puffy_postseason_6,2024-08-01 00:19:41,11937265,11939901,11887814,1120,rune_neutral_4011_s9_nft,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,,ecard_neutral_2017_s9_nondec,,ecard_neutral_4014_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_2017_s9_nft,ecard_bird_3012_s9_nft,ecard_neutral_2018_s9_nondec,,,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bug_4011_s9_nft,,ecard_neutral_3015_s9_nft,ecard_neutral_4014_s9_nondec,ecard_neutral_3015_s9_nft,,Nerdy,Earwing,Tri Feather,Confident,Wing Horn,Cloud,Bird,Lucas,Pink Cheek,Tri Feather,Hungry Bird,Wing Horn,Cloud,Bird,Kotaro?,Earwing,Tri Feather,Zigzag,Wing Horn,Cottontail,Dusk,Feather
1ec9eb7e-6df5-6bec-a60c-9eb7aaf57e6f,CEZPA,32,Bear,2,sunglasses_2023;summer_drink_2023,2024-07-31 22:42:16,12040739,12003202,12007813,1120,rune_dusk_4010_s9_nondec,rune_reptile_4011_s9_nondec,rune_neutral_4011_s9,ecard_reptile_3010_s9_nondec,ecard_plant_2011_s9,ecard_neutral_2015_s9_nondec,ecard_neutral_2018_s9_nondec,,ecard_neutral_2018_s9_nondec,ecard_reptile_machito_1,ecard_plant_2011_s9_nondec,ecard_neutral_4015_s9_nondec,ecard_plant_3011_s9_nondec,ecard_neutral_3015_s9,,,ecard_plant_2011_s9,ecard_plant_2011_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_reptile_3012_s9,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Dusk,Gecko,Silence Whisper,Friezard,Strawberry Shortcake,Green Thorns,Cottontail,Reptile,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Gila,Reptile,Poison
1eec4f10-ef63-653f-8b90-d7677f034489,MrIce ☁ SURA,33,Bear,2,mit_s8;s8_goldenwood,2024-07-31 20:05:54,12005842,12014496,11999501,1110,rune_dusk_4010_s9_nft,rune_neutral_4011_s9_nondec,rune_reptile_4011_s9_nft,ecard_reptile_3010_s9_nft,ecard_plant_2011_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_plant_4012_s9_nondec,ecard_plant_2012_s9_nondec,ecard_reptile_machito_1,ecard_plant_3011_s9_nft,ecard_neutral_3015_s9_nondec,ecard_neutral_1010_s9,ecard_reptile_machito_1,ecard_plant_2012_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_1010_s9,Gecko,Rosa,Green Thorns,Silence Whisper,Watermelon,Potato Leaf,Dusk,Blossom,Silence Whisper,Friezard,Strawberry Shortcake,Green Thorns,Cottontail,Plant,Gecko,Rosa,Green Thorns,Silence Whisper,Watermelon,Grass Snake,Reptile,Poison
1ec9eb7e-5f3e-6cc5-a60c-c13d0437b787,Axie Infinity Dad,34,Bear,2,3;bronze_s1,2024-07-31 15:28:21,11889610,11802190,11497008,1110,rune_dusk_4012_s9_nft,rune_bird_4010_s9_nondec,rune_bird_4012_s9_nft,ecard_bird_4012_s9_nondec,ecard_neutral_4015_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_3016_s9,,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nft,ecard_neutral_3015_s9_nondec,ecard_bird_3013_s9_nondec,ecard_neutral_2018_s9_nondec,,,ecard_bird_4012_s9_nondec,ecard_neutral_2015_s9_nondec,Robin,Razor Bite,Nyan,Imp,Tri Feather,Cloud,Dusk,Robin,Earwing,Tri Feather,Axie Kiss,Wing Horn,Ranchu,Bird,Robin,Innocent Lamb,Tri Feather,Peace Maker,Eggshell,Snake Jar,Bird,Feather
1ec9eb7e-6bc8-6fd6-a60c-14888450cd85,iSue | iSv,35,Bear,2,s6_dark_halloween_venoki;bronze_s1,2024-07-31 14:33:46,11499154,11938723,11647915,1100,rune_neutral_4011_s9_nondec,rune_reptile_4011_s9_nondec,rune_dawn_4012_s9_nft,ecard_reptile_3013_s9_nft,ecard_neutral_4015_s9_nft,ecard_neutral_3015_s9_nondec,,ecard_reptile_3013_s9_nondec,,ecard_neutral_4014_s9_nondec,,ecard_reptile_4011_s9_nondec,,ecard_neutral_3015_s9_nft,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_reptile_4011_s9_nondec,,ecard_reptile_4011_s9_nondec,ecard_neutral_4013_s9_nondec,Gecko,Small Frill,Green Thorns,Mosquito,Incisor,Yam,Reptile,Chubby,Small Frill,Cupid,Razor Bite,Dual Blade,Yam,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila,Dawn,Poison
1ee7b7ac-6bac-66d3-afee-7060b917e12c,Joelito☁,36,Bear,2,0;s8_serpentwood,2024-07-31 20:16:02,12002291,12010213,12014214,1100,rune_mech_4011_s9_nondec,rune_beast_3012_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_3010_s9_nft,,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,Puppy,Zen,Ronin,Confident,Imp,Shiba,Mech,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Aquatic,Rage
1ed172c2-232b-6014-858a-ed07497ce248,JohnSnow,37,Bear,2,machito_20000_s9;s9_serpentwood,2024-07-31 22:46:10,11857155,11999254,12007750,1090,rune_neutral_4011_s9_nondec,rune_reptile_4011_s9_nondec,rune_dusk_4011_s9_nft,,ecard_neutral_2018_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_reptile_2013_s9,ecard_plant_2011_s9_nft,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,,ecard_reptile_2011_s9,ecard_neutral_1010_s9,ecard_neutral_2015_s9_nondec,ecard_plant_3011_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_reptile_2013_s9,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Cottontail,Plant,Gecko,Rosa,Green Thorns,Silence Whisper,Watermelon,Potato Leaf,Reptile,Gecko,Rosa,Green Thorns,Silence Whisper,Strawberry Shortcake,Gila,Dusk,Poison
1edc9975-373c-6f92-848f-dfd38f2fabba,Karrah,38,Bear,2,bard_1300_s9;s9_goldenwood,2024-07-31 16:50:28,11910541,12001261,11936547,1090,rune_plant_4010_s9_nft,rune_beast_4011_s9_nft,rune_reptile_4011_s9_nondec,ecard_neutral_4014_s9_nondec,,,ecard_beast_4010_s9_nondec,ecard_bird_4010_s9_nft,ecard_neutral_2010_s9_nondec,ecard_neutral_4014_s9_nondec,,ecard_neutral_2010_s9_nondec,ecard_beast_4010_s9_nondec,,ecard_beast_4010_s9_nondec,ecard_neutral_4014_s9_nondec,,,ecard_beast_4010_s9_nondec,ecard_bird_4010_s9_nft,ecard_neutral_2010_s9,Chubby,Pink Cheek,Cupid,Axie Kiss,Dual Blade,Cottontail,Plant,Chubby,Earwing,Cupid,Square Teeth,Arco,Gerbil,Beast,Chubby,Pink Cheek,Cupid,Toothless Bite,Dual Blade,Ranchu,Reptile,Bleed
1ec9eb6f-7bb9-67bf-a60c-4f3f423677c5,Graddla33,39,Bear,2,0;s8_swamp_reed,2024-07-31 19:22:24,11725549,11993518,11723539,1090,rune_reptile_3010_s9_nondec,rune_reptile_4011_s9_nft,rune_dusk_4012_s9_nondec,ecard_reptile_machito_1,,ecard_reptile_2011_s9,ecard_reptile_3010_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_reptile_machito_1,ecard_reptile_2011_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_reptile_2013_s9_nondec,ecard_reptile_3010_s9_nft,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_reptile_2013_s9,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Yam,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila,Dusk,Poison
1ecb1611-5ae8-642f-a075-a5439b5c2fd3,Ailu Gryphus,40,Bear,2,olek_s8;summer_drink_2023,2024-07-31 23:15:08,12027491,12023513,9952654,1090,rune_dusk_4012_s9_nondec,rune_plant_4011_s9_nft,rune_bird_4012_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2015_s9_nondec,,ecard_plant_bard_1,,ecard_plant_3011_s9_nondec,ecard_neutral_3015_s9,ecard_neutral_2015_s9_nondec,ecard_plant_3011_s9_nondec,ecard_plant_4010_s9_nondec,,ecard_neutral_3017_s9_nft,ecard_neutral_3015_s9_nondec,,ecard_bird_2012_s9,ecard_bird_4010_s9_nondec,ecard_neutral_2018_s9,Tricky,Silence Whisper,Innocent Lamb,Leaf Bug,Turnip,Hare,Dusk,Cucumber Slice,Silence Whisper,Innocent Lamb,Strawberry Shortcake,Bidens,Cottontail,Plant,Mavis,Peace Maker,Larva,Eggshell,Cupid,Post Fight,Bird,Healing
1ec9eb77-7c1e-6c79-a60c-29e462d9c4ec,OP AOE?,41,Bear,2,mit_s8;s5_serpentwood,2024-07-31 11:49:45,11888943,12029578,12014368,1090,rune_neutral_4011_s9_nondec,rune_beast_4011_s9_nft,rune_dusk_4012_s9_nft,ecard_neutral_1010_s9,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_beast_4010_s9_nondec,ecard_neutral_4014_s9_nondec,,ecard_neutral_2010_s9_nondec,ecard_beast_4010_s9_nondec,,ecard_beast_4010_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_neutral_2010_s9_nondec,,ecard_beast_4010_s9_nondec,,ecard_beast_4010_s9_nondec,Nerdy,Square Teeth,Pink Cheek,Dual Blade,Scarab,Gerbil,Dawn,Chubby,Catfish,Earwing,Arco,Cupid,Gerbil,Beast,Chubby,Axie Kiss,Pink Cheek,Arco,Cupid,Gerbil,Dusk,Bleed
1ec9eb7e-2212-69b8-a60c-ee5e6b8f9f95,Asado the fuck,42,Bear,2,1;s8_goldenwood,2024-07-31 05:43:07,12012603,11967113,12007015,1080,rune_mech_4012_s9_nft,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,,ecard_neutral_2017_s9,ecard_bird_4012_s9_nondec,ecard_neutral_1003,ecard_bird_4012_s9_nft,ecard_neutral_2017_s9_nft,,ecard_bird_2011_s9_nondec,ecard_neutral_1001,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_bird_4012_s9_nft,ecard_neutral_3015_s9_nondec,Nerdy,Confident,Pink Cheek,Wing Horn,Tri Feather,Cloud,Mech,Lucas,Earwing,Cupid,Hungry Bird,Wing Horn,Cloud,Bird,Little Peas,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu,Dusk,Feather
1ec9eb7e-5456-61dc-a60c-46bd18229fdc,[LEI],43,Bear,2,sunglasses_2023;surfing_season,2024-07-31 15:58:20,12034974,11929799,11884549,1080,rune_dusk_4012_s9_nft,rune_plant_4011_s9_nft,rune_bird_4012_s9_nft,,ecard_neutral_2017_s9,ecard_neutral_4015_s9_nondec,ecard_plant_3011_s9,ecard_plant_3011_s9_nondec,ecard_neutral_4015_s9_nft,ecard_plant_4012_s9_nondec,ecard_plant_2012_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_4015_s9_nft,ecard_plant_3011_s9_nondec,,ecard_bird_3010_s9_nft,,ecard_neutral_2015_s9,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2017_s9,Tricky,Silence Whisper,Innocent Lamb,Strawberry Shortcake,Shiitake,Snake Jar,Dusk,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail,Plant,Mavis,Innocent Lamb,Cupid,Hungry Bird,Scaly Spoon,Cottontail,Bird,Healing
1ef0a586-275e-666d-b0b3-2419d4df9fcc,Messi,44,Bear,2,olek_s8;0,2024-07-31 23:52:17,12002290,11988416,12014424,1080,rune_mech_4011_s9_nft,rune_beast_3012_s9_nft,rune_aquatic_4012_s9,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_4012_s9_nft,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_3010_s9_nondec,,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9,ecard_neutral_2011_s9_nondec,Puppy,Zen,Ronin,Confident,Imp,Shiba,Mech,Puppy,Zen,Ronin,Confident,Imp,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Aquatic,Rage
1ec9eb7b-27c1-692e-a60c-823791c7e826,kd,45,Bear,2,rouge_s7;s7_serpentwood,2024-07-31 21:56:22,11502500,12000616,11963249,1080,rune_dusk_4011_s9_nondec,rune_reptile_4011_s9_nondec,rune_neutral_4011_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_1001,ecard_neutral_3015_s9,ecard_neutral_3015_s9_nondec,ecard_reptile_machito_1,,ecard_neutral_3015_s9_nondec,ecard_plant_3011_s9_nft,ecard_neutral_3015_s9_nondec,ecard_reptile_2013_s9_nondec,ecard_reptile_3010_s9_nondec,,ecard_reptile_2011_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_reptile_2013_s9,Gecko,Silence Whisper,Small Frill,Scaly Spoon,Green Thorns,Yam,Dusk,Gecko,Small Frill,Green Thorns,Silence Whisper,Strawberry Shortcake,Gila,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Oranda,Gila,Reptile,Poison
1eca47ff-13b8-690e-bb48-9d28aa694385,Let me climb!,46,Bear,2,olek_s8;s8_serpentwood,2024-07-31 18:31:32,12021367,12009903,11690695,1080,rune_neutral_4011_s9,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,ecard_bird_4012_s9_nondec,,ecard_bird_4012_s9_nft,,ecard_bird_4012_s9_nft,ecard_neutral_2017_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_1001,,ecard_bird_3011_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_neutral_4015_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,,ecard_neutral_3015_s9_nondec,Lucas,Hungry Bird,Pink Cheek,Wing Horn,Cupid,Cloud,Bird,Lucas,Hungry Bird,Pink Cheek,Wing Horn,Tri Feather,Cloud,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Granma's Fan,Dusk,Feather
1ec9eb6f-8389-6b87-a60c-94fb994d1276,Darkempty,47,Bear,2,s6_light_halloween_venoki;s8_swamp_reed,2024-07-31 20:43:43,11689454,11194393,823618,1080,rune_dusk_4012_s9_nft,rune_aquatic_3010_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_beast_bing_1,ecard_neutral_2010_s9_nondec,ecard_neutral_2015_s9,ecard_neutral_2015_s9_nondec,ecard_neutral_1001,,ecard_neutral_3017_s9_nondec,ecard_aquatic_3010_s9,ecard_neutral_3010_s9,,ecard_aquatic_2011_s9,ecard_aquatic_4011_s9_nondec,ecard_aquatic_2011_s9,ecard_neutral_3015_s9_nft,ecard_neutral_3015_s9,ecard_neutral_2018_s9,ecard_aquatic_2011_s9,ecard_aquatic_4011_s9_nondec,Little Peas,Innocent Lamb,Tri Feather,Goda,Cuckoo,Cottontail,Dusk,Telescope,Curly,Blue Moon,Piranha,Cuckoo,Koi,Aquatic,Sleepless,Gill,Goldfish,Catfish,Oranda,Koi,Aquatic,Cuckoo
1ec9eb77-6474-6c3c-a60c-74bd5e626b8a,axietomsawyer |PNQ,48,Bear,2,mit_s8;s8_serpentwood,2024-07-31 15:45:37,11964102,11995993,11931712,1080,rune_dawn_4011_s9_nft,rune_mech_4011_s9_nft,rune_aquatic_4012_s9_nondec,ecard_aquatic_3010_s9_nondec,,ecard_aquatic_4012_s9_nft,,ecard_neutral_4011_s9_nft,ecard_neutral_2015_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_3010_s9_nondec,ecard_neutral_2015_s9_nondec,,ecard_neutral_4013_s9_nft,,ecard_neutral_3010_s9_nondec,,,ecard_neutral_2018_s9,ecard_neutral_4013_s9_nft,ecard_neutral_2015_s9_nondec,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo,Dawn,Sleepless,Square Teeth,Nimo,Babylonia,Sandal,Nimo,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo,Aquatic,Sandal
1ec9eb7e-5bd0-6084-a60c-6f67547b0d19,ㄖ乃乇ㄥ丨丂Ҝ,49,Bear,2,s6_light_halloween_venoki;blessing_atia,2024-08-01 00:04:44,12042121,12015163,11990209,1080,rune_bug_3012_s9_nondec,rune_neutral_4011_s9_nft,rune_dusk_4010_s9_nondec,,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_bug_4011_s9_nondec,ecard_neutral_2018_s9_nft,ecard_neutral_2018_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2018_s9_nondec,,ecard_neutral_2017_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,Neo,Doubletalk,Swirl,Parasite,Raven,Tadpole,Bug,Neo,Doubletalk,Swirl,Oranda,Raven,Cottontail,Aquatic,Neo,Swirl,Raven,Doubletalk,Oranda,Tadpole,Dusk,Jinx
1ee37f97-9538-6ca5-999b-1ecca887d399,EINSTEIN,50,Bear,2,bard_1300_s9;s9_lotus_petal,2024-07-31 11:58:47,11987626,11936840,11659630,1070,rune_mech_4012_s9_nft,rune_bird_4010_s9_nft,rune_dusk_4011_s9_nft,ecard_neutral_4015_s9_nondec,ecard_neutral_2017_s9_nondec,,ecard_neutral_4013_s9_nondec,ecard_neutral_1001,ecard_neutral_2017_s9_nondec,ecard_neutral_2010_s9_nondec,,,ecard_neutral_4014_s9_nft,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nft,ecard_bird_4012_s9_nondec,ecard_neutral_3015_s9_nondec,Kotaro?,Pink Cheek,Tri Feather,Confident,Wing Horn,Cloud,Mech,Lucas,Pink Cheek,Tri Feather,Hungry Bird,Wing Horn,Cloud,Bird,Sleepless,Confident,Earwing,Wing Horn,Tri Feather,Granma's Fan,Dusk,Feather
1ec9eb6f-6afd-6841-a60c-11ef9d1f8194,DLmaracucho | PWG,51,Bear,2,coral_beach;surfing_season,2024-07-31 12:23:44,12008831,12006098,11904817,1070,rune_bird_4012_s9_nondec,rune_bird_4010_s9_nondec,rune_mech_4012_s9_nondec,,,ecard_neutral_2010_s9,ecard_neutral_4014_s9_nondec,ecard_bird_3013_s9_nondec,ecard_bird_4012_s9_nondec,ecard_reptile_2011_s9_nondec,,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9,ecard_neutral_3015_s9_nondec,,,ecard_neutral_4014_s9_nondec,ecard_bird_3013_s9_nondec,ecard_neutral_3015_s9_nondec,Kotaro?,Earwing,Tri Feather,Confident,Wing Horn,Cloud,Bird,Topaz,Hungry Bird,Pink Cheek,Wing Horn,Tri Feather,Cloud,Bird,Kotaro?,Pink Cheek,Tri Feather,Kotaro,Wing Horn,Ranchu,Mech,Feather
